statistic_yyy,site_id,village,household_ordinary_total,household_business_total,household_single_total,household_ordinary_m,household_business_m,household_single_m,household_ordinary_f,household_business_f,household_single_f,district_code,year_ad
108,臺北市文山區,景美里,1452,0,661,2270,0,294,2547,0,367,63000080003,2019
108,臺北市文山區,景華里,1602,0,689,2567,0,312,2847,0,377,63000080006,2019
108,臺北市文山區,景行里,2093,0,1254,3283,0,523,3552,0,731,63000080001,2019
108,臺北市文山區,木新里,2433,0,2112,4007,0,1205,4179,0,907,63000080028,2019
108,臺北市文山區,木柵里,2357,0,1282,3727,0,557,4094,0,725,63000080027,2019
108,臺北市文山區,樟文里,1650,0,689,2807,0,313,2912,0,376,63000080041,2019
108,臺北市文山區,樟新里,1520,0,672,2460,0,291,2675,0,381,63000080031,2019
108,臺北市文山區,樟林里,2234,0,1030,3652,0,522,3902,0,508,63000080030,2019
108,臺北市文山區,樟樹里,1278,0,573,2114,0,260,2327,0,313,63000080043,2019
108,臺北市文山區,樟腳里,1533,0,603,2563,0,278,2736,0,325,63000080032,2019
108,臺北市文山區,老泉里,232,0,130,414,0,77,395,0,53,63000080037,2019
108,臺北市文山區,興光里,859,0,603,1312,0,269,1525,0,334,63000080014,2019
108,臺北市文山區,興安里,1866,0,927,2906,0,419,3170,0,508,63000080018,2019
108,臺北市文山區,興家里,2003,0,932,3294,0,442,3444,0,490,63000080015,2019
108,臺北市文山區,興得里,1506,0,910,2441,0,413,2621,0,497,63000080016,2019
108,臺北市文山區,興旺里,2201,0,1294,3512,0,583,3778,0,711,63000080020,2019
108,臺北市文山區,興昌里,1758,0,1072,2800,0,443,2979,0,629,63000080022,2019
108,臺北市文山區,興業里,1443,0,727,2282,0,335,2536,0,392,63000080017,2019
108,臺北市文山區,興泰里,1038,0,697,1614,0,317,1731,0,380,63000080021,2019
108,臺北市文山區,興福里,1592,1,570,2533,20,291,2829,24,279,63000080019,2019
108,臺北市文山區,興豐里,1321,0,769,2076,0,352,2202,0,417,63000080013,2019
108,臺北市文山區,興邦里,1332,0,837,2027,0,369,2206,0,468,63000080042,2019
108,臺北市文山區,華興里,2409,0,1267,3898,0,589,4186,0,678,63000080024,2019
108,臺北市文山區,萬和里,889,0,555,1352,0,267,1482,0,288,63000080011,2019
108,臺北市文山區,萬年里,1408,0,864,2207,0,390,2319,0,474,63000080010,2019
108,臺北市文山區,萬有里,1526,0,712,2523,0,331,2631,0,381,63000080007,2019
108,臺北市文山區,萬盛里,1242,0,820,1879,0,408,2075,0,412,63000080012,2019
108,臺北市文山區,萬祥里,1217,0,677,1961,0,288,2107,0,389,63000080008,2019
108,臺北市文山區,萬美里,2069,1,863,3208,4,394,3434,3,469,63000080039,2019
108,臺北市文山區,萬興里,2294,0,1039,3806,0,479,3984,0,560,63000080035,2019
108,臺北市文山區,萬芳里,2143,0,1006,3371,0,438,3728,0,568,63000080033,2019
108,臺北市文山區,萬隆里,1988,0,940,3145,0,401,3475,0,539,63000080009,2019
108,臺北市文山區,試院里,1890,0,945,2945,0,433,3221,0,512,63000080023,2019
108,臺北市文山區,順興里,1986,1,936,3276,12,454,3533,19,482,63000080029,2019
108,臺北市松山區,三民里,1864,0,1039,2770,0,427,3153,0,612,63000010004,2019
108,臺北市松山區,中崙里,1159,0,555,1844,0,235,2049,0,320,63000010027,2019
108,臺北市松山區,中正里,2848,0,1113,4397,0,459,4976,0,654,63000010026,2019
108,臺北市松山區,中華里,1853,0,727,2852,0,290,3238,0,437,63000010015,2019
108,臺北市松山區,介壽里,1281,0,489,2010,0,216,2234,0,273,63000010009,2019
108,臺北市松山區,吉仁里,1132,0,446,1793,0,184,1991,0,262,63000010029,2019
108,臺北市松山區,吉祥里,2185,0,1240,3331,0,544,3825,0,696,63000010022,2019
108,臺北市松山區,安平里,2097,0,1595,3334,0,736,3599,0,859,63000010019,2019
108,臺北市松山區,富泰里,1262,0,784,1745,0,293,2191,0,491,63000010008,2019
108,臺北市松山區,富錦里,1383,0,757,2090,0,335,2471,0,422,63000010006,2019
108,臺北市松山區,復勢里,1699,0,932,2639,0,364,2982,0,568,63000010033,2019
108,臺北市松山區,復建里,1240,0,595,1987,0,273,2186,0,322,63000010032,2019
108,臺北市松山區,復源里,892,0,370,1493,0,152,1592,0,218,63000010031,2019
108,臺北市松山區,復盛里,1669,0,900,2613,0,392,2896,0,508,63000010025,2019
108,臺北市松山區,慈祐里,1832,0,2301,2805,0,1190,3028,0,1111,63000010018,2019
108,臺北市松山區,敦化里,1928,0,662,3167,0,275,3467,0,387,63000010030,2019
108,臺北市松山區,新東里,1288,0,747,2095,0,327,2268,0,420,63000010007,2019
108,臺北市松山區,新益里,1231,0,614,1953,0,280,2112,0,334,63000010005,2019
108,臺北市松山區,新聚里,2047,0,1290,3202,0,527,3581,0,763,63000010024,2019
108,臺北市松山區,東光里,1834,0,1188,2798,0,541,3129,0,647,63000010011,2019
108,臺北市松山區,東勢里,1191,0,652,1829,0,273,2010,0,379,63000010014,2019
108,臺北市松山區,東昌里,780,0,271,1209,0,118,1384,0,153,63000010013,2019
108,臺北市松山區,東榮里,2258,0,813,3492,0,335,3913,0,478,63000010003,2019
108,臺北市松山區,松基里,951,0,530,1479,0,217,1673,0,313,63000010035,2019
108,臺北市松山區,民有里,2347,0,1160,3630,0,474,4121,0,686,63000010016,2019
108,臺北市松山區,民福里,1640,0,1012,2544,0,478,2824,0,534,63000010017,2019
108,臺北市松山區,福成里,723,0,283,1135,0,118,1295,0,165,63000010034,2019
108,臺北市松山區,精忠里,1230,0,555,1922,0,245,2181,0,310,63000010010,2019
108,臺北市松山區,美仁里,971,0,416,1598,0,196,1760,0,220,63000010028,2019
108,臺北市松山區,自強里,2708,0,1179,4243,0,505,4678,0,674,63000010021,2019
108,臺北市松山區,莊敬里,1382,0,685,2305,0,326,2456,0,359,63000010002,2019
108,臺北市松山區,鵬程里,1448,0,736,2261,0,360,2480,0,376,63000010020,2019
108,臺北市松山區,龍田里,3134,0,1235,4719,0,523,5295,0,712,63000010012,2019
108,臺北市萬華區,仁德里,1199,0,959,1812,0,490,2027,0,469,63000070009,2019
108,臺北市萬華區,保德里,800,0,480,1403,0,243,1457,0,237,63000070027,2019
108,臺北市萬華區,全德里,1096,0,660,1926,0,320,1894,0,340,63000070026,2019
108,臺北市萬華區,凌霄里,927,0,728,1429,0,319,1559,0,409,63000070035,2019
108,臺北市萬華區,和平里,1712,0,1107,2857,0,583,2978,0,524,63000070016,2019
108,臺北市萬華區,和德里,1703,0,969,2895,0,495,2951,0,474,63000070024,2019
108,臺北市萬華區,壽德里,1296,0,665,2265,0,333,2332,0,332,63000070030,2019
108,臺北市萬華區,孝德里,825,0,412,1420,0,199,1413,0,213,63000070023,2019
108,臺北市萬華區,富民里,1145,0,1078,1887,0,552,2014,0,526,63000070007,2019
108,臺北市萬華區,富福里,1270,0,1916,2083,0,1273,2066,0,643,63000070010,2019
108,臺北市萬華區,忠德里,1136,0,667,1926,0,348,1993,0,319,63000070022,2019
108,臺北市萬華區,忠貞里,1222,0,1069,1810,0,463,1969,0,606,63000070034,2019
108,臺北市萬華區,新和里,2247,0,1220,3499,0,584,3815,0,636,63000070014,2019
108,臺北市萬華區,新安里,1559,0,1098,2513,0,525,2578,0,573,63000070021,2019
108,臺北市萬華區,新忠里,885,0,699,1293,0,343,1472,0,356,63000070013,2019
108,臺北市萬華區,新起里,1655,0,1571,2496,0,723,2817,0,848,63000070004,2019
108,臺北市萬華區,日善里,951,0,462,1649,0,237,1720,0,225,63000070020,2019
108,臺北市萬華區,日祥里,1586,0,1116,2418,0,547,2564,0,569,63000070033,2019
108,臺北市萬華區,柳鄉里,1266,0,833,2179,0,435,2275,0,398,63000070019,2019
108,臺北市萬華區,榮德里,906,0,485,1611,0,261,1594,0,224,63000070029,2019
108,臺北市萬華區,福星里,1298,0,1467,1978,0,665,2140,0,802,63000070001,2019
108,臺北市萬華區,福音里,945,0,883,1512,0,421,1601,0,462,63000070008,2019
108,臺北市萬華區,糖廍里,1375,1,890,2342,14,431,2316,2,459,63000070015,2019
108,臺北市萬華區,綠堤里,1109,0,636,1844,0,296,1931,0,340,63000070017,2019
108,臺北市萬華區,興德里,1167,0,592,2050,0,310,2126,0,282,63000070031,2019
108,臺北市萬華區,菜園里,1499,0,1343,2493,0,660,2482,0,683,63000070005,2019
108,臺北市萬華區,華中里,1556,0,879,2628,0,430,2788,0,449,63000070032,2019
108,臺北市萬華區,華江里,2113,1,1177,3618,24,563,3812,23,614,63000070018,2019
108,臺北市萬華區,萬壽里,751,0,1094,1091,0,526,1152,0,568,63000070002,2019
108,臺北市萬華區,西門里,896,0,1115,1248,0,515,1459,0,600,63000070003,2019
108,臺北市萬華區,銘德里,1224,0,628,2024,0,302,2128,0,326,63000070028,2019
108,臺北市萬華區,錦德里,1399,0,780,2344,0,375,2523,0,405,63000070025,2019
108,臺北市萬華區,雙園里,1162,0,730,1976,0,373,2027,0,357,63000070012,2019
108,臺北市萬華區,青山里,1390,0,1322,2198,0,647,2325,0,675,63000070006,2019
108,臺北市萬華區,頂碩里,1782,0,1183,2971,0,646,3051,0,537,63000070011,2019
108,臺北市萬華區,騰雲里,799,0,521,1229,0,242,1313,0,279,63000070036,2019
109,臺北市中山區,下埤里,1869,0,1142,2996,0,518,3351,0,624,63000040027,2020
109,臺北市中山區,中原里,1273,1,1045,1950,10,462,2156,16,583,63000040031,2020
109,臺北市中山區,中吉里,1495,0,876,2330,0,402,2600,0,474,63000040030,2020
109,臺北市中山區,中央里,942,0,647,1467,0,272,1609,0,375,63000040033,2020
109,臺北市中山區,中山里,1486,0,2366,2004,0,869,2382,0,1497,63000040006,2020
109,臺北市中山區,中庄里,1224,0,1064,1894,0,489,2040,0,575,63000040023,2020
109,臺北市中山區,劍潭里,956,0,468,1555,0,227,1707,0,241,63000040013,2020
109,臺北市中山區,力行里,1506,0,1276,2321,0,534,2584,0,742,63000040039,2020
109,臺北市中山區,北安里,701,0,321,1132,0,134,1217,0,187,63000040042,2020
109,臺北市中山區,圓山里,1002,0,974,1550,0,386,1729,0,588,63000040012,2020
109,臺北市中山區,埤頭里,798,0,729,1245,0,324,1298,0,405,63000040037,2020
109,臺北市中山區,大佳里,268,0,156,483,0,112,448,0,44,63000040017,2020
109,臺北市中山區,大直里,2486,0,1062,3945,0,458,4302,0,604,63000040014,2020
109,臺北市中山區,康樂里,590,0,941,743,0,349,926,0,592,63000040005,2020
109,臺北市中山區,復華里,1170,0,1043,1734,0,415,1989,0,628,63000040040,2020
109,臺北市中山區,恆安里,1175,0,1540,1611,0,587,1916,0,953,63000040010,2020
109,臺北市中山區,成功里,1816,0,1072,2758,0,430,3132,0,642,63000040015,2020
109,臺北市中山區,新喜里,1317,0,829,2044,0,390,2328,0,439,63000040018,2020
109,臺北市中山區,新庄里,1235,0,961,1879,0,409,2076,0,552,63000040019,2020
109,臺北市中山區,新生里,1168,0,980,1793,0,402,1999,0,578,63000040022,2020
109,臺北市中山區,新福里,1310,0,964,1998,0,418,2250,0,546,63000040020,2020
109,臺北市中山區,晴光里,1300,0,1688,1722,0,648,2096,0,1040,63000040011,2020
109,臺北市中山區,朱園里,1134,0,1124,1640,0,462,1863,0,662,63000040036,2020
109,臺北市中山區,朱崙里,709,0,745,1032,0,320,1167,0,425,63000040038,2020
109,臺北市中山區,朱馥里,1461,0,1084,2283,0,440,2592,0,644,63000040034,2020
109,臺北市中山區,松江里,1605,0,953,2641,0,403,2904,0,550,63000040021,2020
109,臺北市中山區,正守里,820,0,624,1267,0,296,1380,0,328,63000040001,2020
109,臺北市中山區,正得里,813,0,1195,1106,0,476,1339,0,719,63000040003,2020
109,臺北市中山區,正義里,1182,0,1651,1626,0,643,1974,0,1008,63000040002,2020
109,臺北市中山區,民安里,1098,0,1008,1680,0,462,1816,0,546,63000040004,2020
109,臺北市中山區,永安里,2568,0,1255,3910,0,542,4492,0,713,63000040016,2020
109,臺北市中山區,江寧里,1805,0,1042,2837,0,450,3074,0,592,63000040028,2020
109,臺北市中山區,江山里,1929,0,1188,3059,0,538,3293,0,650,63000040029,2020
109,臺北市中山區,聚盛里,919,0,1488,1221,0,585,1447,0,903,63000040007,2020
109,臺北市中山區,聚葉里,933,0,1113,1335,0,482,1539,0,631,63000040009,2020
109,臺北市中山區,興亞里,1319,0,1215,1981,0,537,2259,0,678,63000040032,2020
109,臺北市中山區,行仁里,1978,0,1049,3327,0,498,3670,0,551,63000040025,2020
109,臺北市中山區,行孝里,1054,0,635,1727,0,279,1866,0,356,63000040026,2020
109,臺北市中山區,行政里,1637,0,2246,2486,0,1294,2634,0,952,63000040024,2020
109,臺北市中山區,金泰里,2100,0,1398,3253,0,651,3482,0,747,63000040041,2020
109,臺北市中山區,集英里,1743,1,1606,2614,1,657,3020,2,949,63000040008,2020
109,臺北市中山區,龍洲里,1298,0,833,1923,0,357,2203,0,476,63000040035,2020
109,臺北市中正區,三愛里,2385,0,1197,3605,0,509,4151,0,688,63000050031,2020
109,臺北市中正區,光復里,991,0,922,1423,0,436,1583,0,486,63000050023,2020
109,臺北市中正區,南福里,3326,0,1538,5133,0,697,5440,0,841,63000050019,2020
109,臺北市中正區,南門里,805,0,283,1208,0,128,1352,0,155,63000050017,2020
109,臺北市中正區,富水里,700,0,356,1088,0,178,1170,0,178,63000050002,2020
109,臺北市中正區,幸市里,1114,0,812,1697,0,370,1848,0,442,63000050027,2020
109,臺北市中正區,幸福里,1362,0,1502,2059,0,850,2188,0,652,63000050026,2020
109,臺北市中正區,廈安里,1330,0,580,2031,0,290,2271,0,290,63000050015,2020
109,臺北市中正區,建國里,461,0,283,685,0,130,808,0,153,63000050022,2020
109,臺北市中正區,忠勤里,1532,0,1455,2250,0,690,2527,0,765,63000050014,2020
109,臺北市中正區,愛國里,949,0,439,1367,0,188,1625,0,251,63000050016,2020
109,臺北市中正區,文北里,1484,0,842,2318,0,385,2567,0,457,63000050029,2020
109,臺北市中正區,文盛里,673,0,500,1013,0,250,1096,0,250,63000050003,2020
109,臺北市中正區,文祥里,2271,0,914,3608,0,386,3923,0,528,63000050030,2020
109,臺北市中正區,新營里,2692,0,848,4351,0,400,4587,0,448,63000050021,2020
109,臺北市中正區,東門里,1053,0,617,1630,0,296,1733,0,321,63000050028,2020
109,臺北市中正區,板溪里,791,0,686,1210,0,294,1293,0,392,63000050008,2020
109,臺北市中正區,林興里,1201,0,994,1809,0,447,1976,0,547,63000050004,2020
109,臺北市中正區,梅花里,795,2,589,1191,3,251,1324,1,338,63000050025,2020
109,臺北市中正區,水源里,738,0,650,1131,0,277,1258,0,373,63000050001,2020
109,臺北市中正區,永功里,1637,0,954,2610,0,444,2725,0,510,63000050011,2020
109,臺北市中正區,永昌里,1205,0,860,1920,0,452,2077,0,408,63000050012,2020
109,臺北市中正區,河堤里,1133,0,878,1705,0,421,1904,0,457,63000050005,2020
109,臺北市中正區,網溪里,1444,0,1061,2168,0,464,2466,0,597,63000050007,2020
109,臺北市中正區,螢圃里,1383,0,1140,2127,0,513,2261,0,627,63000050009,2020
109,臺北市中正區,螢雪里,1055,0,765,1676,0,355,1820,0,410,63000050010,2020
109,臺北市中正區,頂東里,1463,0,1365,2157,0,603,2435,0,762,63000050006,2020
109,臺北市中正區,黎明里,889,1,776,1303,35,364,1414,0,412,63000050024,2020
109,臺北市中正區,龍光里,928,0,385,1537,0,199,1617,0,186,63000050018,2020
109,臺北市中正區,龍福里,1520,0,744,2389,0,319,2551,0,425,63000050020,2020
109,臺北市中正區,龍興里,1107,1,439,1714,1,214,1880,0,225,63000050013,2020
109,臺北市信義區,三張里,2257,0,1418,3602,0,646,3847,0,772,63000020030,2020
109,臺北市信義區,三犁里,1316,0,853,2081,0,385,2307,0,468,63000020031,2020
109,臺北市信義區,中坡里,1121,0,571,1851,0,293,1937,0,278,63000020024,2020
109,臺北市信義區,中興里,846,0,901,1135,0,370,1384,0,531,63000020004,2020
109,臺北市信義區,中行里,1968,0,967,3328,0,472,3511,0,495,63000020025,2020
109,臺北市信義區,五全里,1186,0,762,1868,0,346,2104,0,416,63000020013,2020
109,臺北市信義區,五常里,887,0,577,1459,0,274,1564,0,303,63000020012,2020
109,臺北市信義區,六合里,1708,0,1093,2674,0,487,2914,0,606,63000020032,2020
109,臺北市信義區,六藝里,930,0,462,1602,0,222,1725,0,240,63000020010,2020
109,臺北市信義區,嘉興里,779,0,531,1194,0,217,1358,0,314,63000020037,2020
109,臺北市信義區,四維里,1333,0,808,2091,0,362,2293,0,446,63000020017,2020
109,臺北市信義區,四育里,1350,0,846,2264,0,425,2389,0,421,63000020016,2020
109,臺北市信義區,國業里,2057,0,943,3306,0,434,3580,0,509,63000020020,2020
109,臺北市信義區,大仁里,983,0,645,1575,0,294,1751,0,351,63000020027,2020
109,臺北市信義區,大道里,1512,0,922,2466,0,431,2614,0,491,63000020026,2020
109,臺北市信義區,安康里,2815,1,1596,4424,4,690,4871,0,906,63000020009,2020
109,臺北市信義區,富台里,1100,0,861,1727,0,334,1861,0,527,63000020019,2020
109,臺北市信義區,廣居里,2061,0,1074,3249,0,450,3597,0,624,63000020008,2020
109,臺北市信義區,惠安里,1647,0,969,2661,0,450,2886,0,519,63000020029,2020
109,臺北市信義區,敦厚里,1294,0,999,2000,0,398,2194,0,601,63000020007,2020
109,臺北市信義區,新仁里,842,0,523,1339,0,232,1461,0,291,63000020005,2020
109,臺北市信義區,景勤里,967,0,672,1574,0,302,1644,0,370,63000020035,2020
109,臺北市信義區,景新里,1319,0,838,2022,0,356,2340,0,482,63000020028,2020
109,臺北市信義區,景聯里,1169,0,741,1808,0,321,2033,0,420,63000020034,2020
109,臺北市信義區,松光里,1227,0,845,1925,0,393,2055,0,452,63000020023,2020
109,臺北市信義區,松友里,1785,0,752,2929,0,335,3240,0,417,63000020022,2020
109,臺北市信義區,松隆里,561,0,311,928,0,158,974,0,153,63000020021,2020
109,臺北市信義區,正和里,1206,0,709,1860,0,263,2067,0,446,63000020002,2020
109,臺北市信義區,永吉里,896,0,540,1689,0,274,1719,0,266,63000020014,2020
109,臺北市信義區,永春里,1224,0,806,1989,0,385,2137,0,421,63000020018,2020
109,臺北市信義區,泰和里,1948,0,1175,3073,0,544,3415,0,631,63000020033,2020
109,臺北市信義區,興隆里,682,0,481,999,0,220,1166,0,261,63000020003,2020
109,臺北市信義區,興雅里,1408,0,1055,2155,0,480,2396,0,575,63000020006,2020
109,臺北市信義區,西村里,1348,1,1580,2006,1,933,2202,0,647,63000020001,2020
109,臺北市信義區,長春里,1029,0,677,1734,0,312,1794,0,365,63000020015,2020
109,臺北市信義區,雅祥里,1239,1,864,2022,0,410,2139,1,454,63000020011,2020
109,臺北市信義區,雙和里,1793,0,1150,2872,0,499,3064,0,651,63000020036,2020
109,臺北市信義區,黎安里,469,1,427,778,1,149,775,0,278,63000020041,2020
109,臺北市信義區,黎平里,1772,0,1217,2674,0,550,3054,0,667,63000020039,2020
109,臺北市信義區,黎忠里,1197,0,795,1917,0,333,2071,0,462,63000020040,2020
109,臺北市信義區,黎順里,967,0,794,1546,0,340,1654,0,454,63000020038,2020
109,臺北市內湖區,五分里,3057,0,1078,5093,0,457,5484,0,621,63000100022,2020
109,臺北市內湖區,內湖里,1587,0,1297,2343,0,538,2655,0,759,63000100009,2020
109,臺北市內湖區,內溝里,1227,0,620,2042,0,305,2141,0,315,63000100025,2020
109,臺北市內湖區,南湖里,1690,0,549,2648,0,203,2921,0,346,63000100040,2020
109,臺北市內湖區,大湖里,1440,0,738,2298,0,304,2519,0,434,63000100012,2020
109,臺北市內湖區,安泰里,1464,0,633,2430,0,307,2551,0,326,63000100033,2020
109,臺北市內湖區,安湖里,2122,0,620,3594,0,287,3939,0,333,63000100031,2020
109,臺北市內湖區,寶湖里,2586,0,1642,3884,0,724,4216,0,918,63000100039,2020
