統計年,區域別,村里名稱,共同生活戶_戶數,共同事業戶_戶數,單獨生活戶_戶數,共同生活戶_男,共同事業戶_男,單獨生活戶_男,共同生活戶_女,共同事業戶_女,單獨生活戶_女
104,桃園市楊梅區,高上里,728,0,256,1522,0,166,1347,0,90
104,桃園市楊梅區,富豐里,786,0,355,1573,0,223,1411,0,132
104,桃園市楊梅區,裕新里,665,0,405,1127,0,211,1105,0,194
104,桃園市楊梅區,三民里,1115,0,328,1936,0,142,2081,0,186
104,桃園市楊梅區,頭湖里,863,0,347,1493,0,171,1512,0,176
104,桃園市蘆竹區,新興里,806,0,383,1610,0,210,1465,0,173
104,桃園市蘆竹區,中福里,968,0,395,2011,0,254,1857,0,141
104,桃園市蘆竹區,新莊里,1280,0,492,2540,0,270,2450,0,222
104,桃園市蘆竹區,大竹里,1281,0,387,2350,0,201,2447,0,186
104,桃園市蘆竹區,蘆竹里,1138,0,480,2245,0,290,2087,0,190
104,桃園市蘆竹區,南崁里,961,0,586,1686,0,292,1726,0,294
104,桃園市蘆竹區,錦興里,1146,0,394,2105,0,184,2173,0,210
104,桃園市蘆竹區,五福里,754,0,279,1340,0,144,1364,0,135
104,桃園市蘆竹區,內厝里,633,0,562,1270,0,389,1169,0,173
104,桃園市蘆竹區,山鼻里,520,0,200,1011,0,121,1009,0,79
104,桃園市蘆竹區,山腳里,973,0,259,2115,0,137,1998,0,122
104,桃園市蘆竹區,外社里,365,0,129,865,0,74,724,0,55
104,桃園市蘆竹區,坑子里,417,0,157,990,0,100,833,0,57
104,桃園市蘆竹區,坑口里,651,0,290,1337,0,184,1289,0,106
104,桃園市蘆竹區,海湖里,1461,0,737,2905,0,398,2819,0,339
104,桃園市蘆竹區,南榮里,931,0,540,1573,0,232,1668,0,308
104,桃園市蘆竹區,南興里,1629,0,775,2657,0,327,2710,0,448
104,桃園市蘆竹區,長興里,756,0,387,1429,0,201,1360,0,186
104,桃園市蘆竹區,錦中里,903,0,544,1571,0,256,1643,0,288
104,桃園市蘆竹區,富竹里,347,0,178,726,0,115,663,0,63
104,桃園市蘆竹區,上竹里,983,0,369,1918,0,190,1863,0,179
104,桃園市蘆竹區,宏竹里,827,0,386,1704,0,244,1492,0,142
104,桃園市蘆竹區,瓦窯里,899,0,486,1490,0,246,1568,0,240
104,桃園市蘆竹區,營盤里,1435,0,574,2435,0,274,2522,0,300
104,桃園市蘆竹區,羊稠里,1400,0,566,2325,0,271,2497,0,295
104,桃園市蘆竹區,順興里,1084,0,686,1664,0,335,1770,0,351
104,桃園市蘆竹區,福昌里,1641,0,816,2637,0,368,2844,0,448
104,桃園市蘆竹區,福興里,2576,0,1110,4166,0,548,4430,0,562
104,桃園市蘆竹區,蘆興里,460,0,166,982,0,94,914,0,72
104,桃園市蘆竹區,長壽里,1830,0,623,3008,0,291,3265,0,332
104,桃園市蘆竹區,吉祥里,1148,0,537,1829,0,246,1961,0,291
104,桃園市蘆竹區,中山里,948,0,366,1599,0,165,1711,0,201
104,桃園市蘆竹區,福祿里,1027,0,334,1684,0,149,1891,0,185
104,桃園市蘆竹區,興榮里,864,0,389,1431,0,173,1589,0,216
104,桃園市蘆竹區,中興里,1301,0,646,2196,0,313,2345,0,333
104,桃園市蘆竹區,上興里,965,0,404,1720,0,203,1751,0,201
104,桃園市蘆竹區,營福里,990,1,404,1633,12,200,1747,4,204
104,桃園市大園區,大園里,1701,0,953,3312,0,502,3282,0,451
104,桃園市大園區,田心里,1789,0,809,3424,0,447,3374,0,362
104,桃園市大園區,溪海里,1299,0,493,2529,0,269,2373,0,224
104,桃園市大園區,和平里,430,0,180,883,0,124,832,0,56
104,桃園市大園區,橫峰里,2310,0,1408,4280,0,726,4221,0,682
104,桃園市大園區,五權里,1319,0,533,2647,0,318,2491,0,215
104,桃園市大園區,埔心里,1668,0,875,3298,0,452,3053,0,423
104,桃園市大園區,大海里,451,0,291,787,0,165,806,0,126
104,桃園市大園區,三石里,818,0,328,1603,0,196,1605,0,132
104,桃園市大園區,菓林里,1816,0,1117,3498,0,569,3482,0,548
104,桃園市大園區,竹圍里,873,0,601,1619,0,321,1574,0,280
104,桃園市大園區,海口里,520,0,307,988,0,180,905,0,127
104,桃園市大園區,沙崙里,749,1,517,1368,21,324,1252,14,193
104,桃園市大園區,後厝里,670,0,359,1325,0,203,1289,0,156
104,桃園市大園區,圳頭里,709,0,360,1350,0,221,1318,0,139
104,桃園市大園區,內海里,607,0,300,1193,0,188,1107,0,112
104,桃園市大園區,北港里,750,0,292,1440,0,172,1366,0,120
104,桃園市大園區,南港里,1431,0,915,2531,0,480,2487,0,435
104,桃園市龜山區,楓樹里,1650,0,588,3107,0,316,3107,0,272
104,桃園市龜山區,龜山里,1982,0,929,3510,0,463,3615,0,466
104,桃園市龜山區,兔坑里,1241,0,551,2375,0,340,2209,0,211
104,桃園市龜山區,大同里,1667,0,767,3082,0,389,3084,0,378
104,桃園市龜山區,山福里,907,0,398,1642,0,210,1630,0,188
104,桃園市龜山區,山頂里,1489,0,903,2713,0,582,2764,0,321
104,桃園市龜山區,陸光里,1074,0,610,1770,0,304,1849,0,306
104,桃園市龜山區,精忠里,1739,0,1062,2846,0,527,2879,0,535
104,桃園市龜山區,公西里,331,0,184,600,0,97,572,0,87
104,桃園市龜山區,樂善里,1028,0,568,1792,0,301,1740,0,267
104,桃園市龜山區,南上里,528,0,343,912,0,194,932,0,149
104,桃園市龜山區,大坑里,530,0,291,1007,0,162,937,0,129
104,桃園市龜山區,中興里,1384,0,742,2388,0,382,2443,0,360
104,桃園市龜山區,山德里,1411,0,614,2566,0,311,2581,0,303
104,桃園市龜山區,新路里,1599,0,764,2845,0,366,2893,0,398
104,桃園市龜山區,嶺頂里,1110,0,458,2140,0,257,2036,0,201
104,桃園市龜山區,龍壽里,453,0,276,857,0,155,827,0,121
104,桃園市龜山區,舊路里,606,0,375,1250,0,199,1147,0,176
104,桃園市龜山區,大崗里,1054,0,463,2039,0,283,1884,0,180
104,桃園市龜山區,文化里,1687,0,1304,2791,0,579,2901,0,725
104,桃園市龜山區,南美里,736,0,286,1277,0,143,1302,0,143
104,桃園市龜山區,幸福里,1561,0,637,2741,0,358,2735,0,279
104,桃園市龜山區,福源里,560,0,224,1110,0,119,1061,0,105
104,桃園市龜山區,龍華里,883,0,574,1507,0,296,1473,0,278
104,桃園市龜山區,迴龍里,1510,0,981,2499,0,517,2566,0,464
104,桃園市龜山區,新嶺里,1126,0,466,2076,0,256,2044,0,210
104,桃園市龜山區,大湖里,1367,0,1319,2083,0,593,2205,0,726
104,桃園市龜山區,大華里,2575,0,1363,4354,0,676,4481,0,687
104,桃園市龜山區,長庚里,1083,0,1000,1616,0,339,1887,0,661
104,桃園市龜山區,新興里,698,0,938,1182,0,656,1141,0,282
104,桃園市八德區,興仁里,1430,0,1363,2566,0,834,2556,0,529
104,桃園市八德區,福興里,1661,0,1043,3018,0,522,2961,0,521
104,桃園市八德區,瑞豐里,749,0,560,1271,0,277,1244,0,283
104,桃園市八德區,瑞發里,931,0,363,1728,0,191,1801,0,172
104,桃園市八德區,瑞德里,1032,0,456,1828,0,229,1911,0,227
104,桃園市八德區,瑞祥里,1003,0,332,1854,0,174,1729,0,158
104,桃園市八德區,廣興里,917,0,304,1764,0,184,1694,0,120
104,桃園市八德區,廣隆里,1252,0,455,2293,0,229,2272,0,226
104,桃園市八德區,竹園里,945,0,363,1847,0,237,1809,0,126
104,桃園市八德區,霄裡里,558,0,239,1153,0,136,1070,0,103
104,桃園市八德區,茄苳里,761,0,220,1464,0,121,1451,0,99
104,桃園市八德區,高明里,1095,0,471,1967,0,261,1987,0,210
104,桃園市八德區,白鷺里,886,0,307,1797,0,183,1728,0,124
104,桃園市八德區,大湳里,1109,0,496,1984,0,276,1961,0,220
104,桃園市八德區,大安里,907,0,250,1759,0,141,1729,0,109
104,桃園市八德區,大興里,1009,0,363,1903,0,192,1924,0,171
104,桃園市八德區,大和里,2012,0,944,3403,0,439,3520,0,505
104,桃園市八德區,大同里,436,0,184,805,0,88,821,0,96
104,桃園市八德區,大成里,954,0,309,1853,0,158,1800,0,151
104,桃園市八德區,大義里,1160,0,452,1985,0,247,2046,0,205
104,桃園市八德區,大忠里,545,0,244,990,0,121,995,0,123
104,桃園市八德區,大福里,1635,0,682,2717,0,316,2852,0,366
104,桃園市八德區,大勇里,1216,0,515,2044,0,271,2142,0,244
104,桃園市八德區,大信里,890,3,380,1641,700,211,1591,42,169
104,桃園市八德區,大華里,707,0,280,1328,0,156,1294,0,124
104,桃園市八德區,大仁里,1214,0,394,2225,0,199,2322,0,195
104,桃園市八德區,大智里,1098,0,658,1712,0,313,1780,0,345
104,桃園市八德區,瑞泰里,1196,0,459,2219,0,248,2218,0,211
104,桃園市八德區,大昌里,830,0,288,1514,0,124,1530,0,164
104,桃園市八德區,大正里,1277,0,549,2108,0,267,2336,0,282
104,桃園市八德區,大強里,849,0,241,1693,0,131,1620,0,110
104,桃園市八德區,大發里,559,0,201,1074,0,130,1000,0,71
104,桃園市八德區,大明里,1041,0,421,1857,0,227,1901,0,194
104,桃園市八德區,大竹里,416,0,133,828,0,69,805,0,64
104,桃園市八德區,大慶里,416,0,187,746,0,103,737,0,84
104,桃園市八德區,大千里,665,0,241,1140,0,109,1234,0,132
104,桃園市八德區,大榮里,596,0,217,1020,0,125,1042,0,92
104,桃園市八德區,茄明里,1322,0,794,2127,0,379,2213,0,415
104,桃園市八德區,高城里,908,0,417,1600,0,202,1630,0,215
104,桃園市八德區,瑞興里,736,0,243,1410,0,138,1375,0,105
104,桃園市八德區,大愛里,741,0,285,1334,0,133,1339,0,152
104,桃園市八德區,大宏里,990,0,284,1804,0,143,1822,0,141
104,桃園市八德區,大漢里,1190,0,475,1983,0,209,2079,0,266
104,桃園市八德區,廣德里,767,0,251,1455,0,148,1369,0,103
104,桃園市八德區,龍友里,656,0,223,1240,0,107,1212,0,116
104,桃園市八德區,陸光里,1394,0,640,2239,0,296,2300,0,344
104,桃園市八德區,永豐里,803,1,264,1608,1,133,1544,1,131
104,桃園市八德區,大順里,755,0,230,1466,0,123,1346,0,107
104,桃園市龍潭區,黃唐里,1254,0,424,2455,0,239,2388,0,185
104,桃園市龍潭區,中山里,1380,0,542,2671,0,274,2717,0,268
104,桃園市龍潭區,烏林里,1118,0,402,2123,0,192,2096,0,210
104,桃園市龍潭區,高平里,825,0,287,1702,0,155,1660,0,132
104,桃園市龍潭區,凌雲里,985,0,373,1909,0,199,1892,0,174
104,桃園市龍潭區,八德里,1112,0,436,2145,0,235,2034,0,201
104,桃園市龍潭區,三水里,175,0,92,362,0,64,312,0,28
104,桃園市龍潭區,上林里,1178,0,460,2299,0,260,2306,0,200
104,桃園市龍潭區,中正里,1540,0,432,2832,0,217,2931,0,215
104,桃園市龍潭區,龍潭里,502,0,201,1062,0,110,1021,0,91
104,桃園市龍潭區,高原里,1179,0,430,2350,0,230,2283,0,200
104,桃園市龍潭區,九龍里,1044,0,451,1917,0,224,1892,0,227
104,桃園市龍潭區,中興里,1316,0,428,2398,0,218,2287,0,210
104,桃園市龍潭區,佳安里,1045,0,353,1769,0,173,1817,0,180
104,桃園市龍潭區,三和里,616,0,374,1099,0,210,1079,0,164
104,桃園市龍潭區,三坑里,388,0,180,820,0,102,747,0,78
104,桃園市龍潭區,大平里,513,0,544,897,0,267,871,0,277
104,桃園市龍潭區,三林里,853,0,309,1563,0,160,1509,0,149
104,桃園市龍潭區,永興里,830,0,273,1595,0,139,1546,0,134
104,桃園市龍潭區,烏樹林里,628,0,242,1275,0,128,1195,0,114
104,桃園市龍潭區,百年里,1257,0,654,2015,0,300,2177,0,354
104,桃園市龍潭區,龍祥里,1018,0,379,1929,0,193,1921,0,186
104,桃園市龍潭區,聖德里,880,0,288,1653,0,148,1603,0,140
104,桃園市龍潭區,龍星里,1256,0,710,2368,0,427,2349,0,283
104,桃園市龍潭區,上華里,983,0,312,1727,0,154,1881,0,158
104,桃園市龍潭區,武漢里,814,0,255,1513,0,133,1508,0,122
104,桃園市龍潭區,東興里,1325,0,392,2270,0,183,2207,0,209
104,桃園市龍潭區,北興里,668,0,265,1233,0,154,1235,0,111
104,桃園市龍潭區,建林里,1130,0,359,2022,0,175,2039,0,184
104,桃園市龍潭區,富林里,1021,0,415,1852,0,148,1843,0,267
104,桃園市平鎮區,雙連里,1412,0,484,2708,0,258,2561,0,226
104,桃園市平鎮區,高雙里,1262,0,356,2397,0,212,2393,0,144
104,桃園市平鎮區,復旦里,1799,0,499,3027,0,229,3252,0,270
104,桃園市平鎮區,廣興里,1622,0,796,2750,0,349,2949,0,447
104,桃園市平鎮區,義民里,1550,0,680,2608,0,333,2798,0,347
104,桃園市平鎮區,宋屋里,1113,0,321,2114,0,156,2115,0,165
104,桃園市平鎮區,新勢里,1098,0,424,1985,0,218,1998,0,206
104,桃園市平鎮區,新富里,1824,0,1438,2936,0,869,2995,0,569
104,桃園市平鎮區,北勢里,723,0,270,1302,0,136,1294,0,134
104,桃園市平鎮區,北興里,1188,0,289,2347,0,155,2344,0,134
104,桃園市平鎮區,北貴里,1210,0,328,2288,0,172,2220,0,156
104,桃園市平鎮區,平鎮里,1214,0,352,2427,0,210,2296,0,142
104,桃園市平鎮區,南勢里,1637,0,520,3066,0,290,3105,0,230
104,桃園市平鎮區,莊敬里,1334,0,500,2337,0,247,2392,0,253
104,桃園市平鎮區,山峰里,682,0,217,1280,0,116,1238,0,101
104,桃園市平鎮區,湧光里,1585,0,516,2898,0,270,3006,0,246
104,桃園市平鎮區,龍恩里,817,0,396,1434,0,202,1509,0,194
104,桃園市平鎮區,東社里,990,0,376,1801,0,212,1862,0,164
104,桃園市平鎮區,龍興里,773,0,289,1400,0,152,1524,0,137
104,桃園市平鎮區,貿易里,614,0,273,1094,0,134,1095,0,139
104,桃園市平鎮區,忠貞里,136,0,115,256,0,56,256,0,59
104,桃園市平鎮區,中正里,520,0,222,857,0,109,915,0,113
104,桃園市平鎮區,建安里,1188,0,335,2398,0,192,2316,0,143
104,桃園市平鎮區,東勢里,1492,0,543,2993,0,313,2779,0,230
104,桃園市平鎮區,東安里,825,0,318,1461,0,156,1526,0,162
104,桃園市平鎮區,新安里,1194,0,392,2222,0,195,2200,0,197
104,桃園市平鎮區,鎮興里,845,0,352,1613,0,225,1529,0,127
104,桃園市平鎮區,義興里,1989,0,711,3587,0,334,3682,0,377
104,桃園市平鎮區,湧豐里,518,0,201,965,0,112,964,0,89
104,桃園市平鎮區,湧安里,1318,0,424,2449,0,231,2394,0,193
104,桃園市平鎮區,廣達里,1039,0,398,1909,0,199,1986,0,199
104,桃園市平鎮區,福林里,935,0,312,1775,0,182,1744,0,130
104,桃園市平鎮區,金星里,1708,0,714,3049,0,354,3031,0,360
104,桃園市平鎮區,廣仁里,1287,0,429,2280,0,208,2383,0,221
104,桃園市平鎮區,新貴里,887,0,276,1725,0,154,1672,0,122
104,桃園市平鎮區,北富里,1144,0,295,2171,0,134,2116,0,161
104,桃園市平鎮區,新榮里,1478,0,491,2623,0,230,2696,0,261
104,桃園市平鎮區,華安里,1313,0,442,2340,0,229,2382,0,213
104,桃園市平鎮區,金陵里,818,0,369,1417,0,162,1502,0,207
104,桃園市平鎮區,北安里,465,0,195,859,0,92,847,0,103
104,桃園市平鎮區,北華里,1110,0,375,1982,0,180,2056,0,195
104,桃園市平鎮區,復興里,1590,0,428,2909,0,184,3029,0,244
104,桃園市平鎮區,平興里,1691,0,705,2768,0,340,2967,0,365
104,桃園市平鎮區,新英里,1082,0,576,1682,0,260,1796,0,316
104,桃園市平鎮區,平安里,1252,0,486,2425,0,264,2345,0,222
104,桃園市平鎮區,平南里,1873,0,626,3447,0,331,3413,0,295
104,桃園市新屋區,新屋里,772,0,317,1580,0,172,1538,0,145
104,桃園市新屋區,新生里,1119,0,350,2296,0,173,2213,0,177
104,桃園市新屋區,後湖里,391,0,150,884,0,94,791,0,56
104,桃園市新屋區,清華里,1025,0,387,2139,0,245,1984,0,142
104,桃園市新屋區,頭洲里,1056,0,467,2104,0,250,1973,0,217
104,桃園市新屋區,埔頂里,686,0,224,1502,0,129,1317,0,95
104,桃園市新屋區,九斗里,621,0,237,1243,0,149,1210,0,88
104,桃園市新屋區,社子里,357,0,170,789,0,116,663,0,54
104,桃園市新屋區,東明里,388,0,155,806,0,90,743,0,65
104,桃園市新屋區,石磊里,513,0,202,1120,0,133,1061,0,69
104,桃園市新屋區,下埔里,188,0,103,369,0,71,308,0,32
104,桃園市新屋區,下田里,481,0,222,955,0,139,866,0,83
104,桃園市新屋區,石牌里,245,0,126,480,0,85,435,0,41
104,桃園市新屋區,赤欄里,333,0,152,712,0,95,668,0,57
104,桃園市新屋區,永興里,274,0,209,483,0,138,423,0,71
104,桃園市新屋區,永安里,610,0,237,1296,0,154,1156,0,83
104,桃園市新屋區,笨港里,254,0,155,548,0,104,464,0,51
104,桃園市新屋區,深圳里,170,0,114,342,0,89,299,0,25
104,桃園市新屋區,蚵間里,236,0,126,502,0,87,438,0,39
104,桃園市新屋區,槺榔里,285,0,159,594,0,115,491,0,44
104,桃園市新屋區,後庄里,268,0,145,582,0,116,481,0,29
104,桃園市新屋區,大坡里,341,0,172,739,0,118,634,0,54
104,桃園市新屋區,望間里,377,0,182,822,0,135,605,0,47
104,桃園市觀音區,觀音里,757,0,440,1470,0,266,1362,0,174
104,桃園市觀音區,白玉里,298,0,201,564,0,129,502,0,72
104,桃園市觀音區,廣興里,380,0,185,802,0,132,697,0,53
104,桃園市觀音區,大潭里,452,0,228,846,0,144,818,0,84
104,桃園市觀音區,武威里,233,0,112,489,0,74,449,0,38
104,桃園市觀音區,保生里,563,0,264,1124,0,167,1048,0,97
104,桃園市觀音區,三和里,237,0,109,476,0,75,441,0,34
104,桃園市觀音區,新興里,178,0,86,401,0,61,338,0,25
104,桃園市觀音區,坑尾里,429,0,189,910,0,130,754,0,59
104,桃園市觀音區,金湖里,707,0,288,1442,0,192,1395,0,96
104,桃園市觀音區,藍埔里,663,0,315,1375,0,196,1240,0,119
104,桃園市觀音區,大同里,889,0,321,1743,0,183,1732,0,138
104,桃園市觀音區,大堀里,404,0,171,841,0,103,740,0,68
104,桃園市觀音區,崙坪里,1310,0,509,2596,0,292,2525,0,217
104,桃園市觀音區,富源里,1124,0,421,2013,0,215,1979,0,206
104,桃園市觀音區,上大里,641,0,279,1300,0,170,1184,0,109
104,桃園市觀音區,新坡里,770,0,315,1643,0,193,1528,0,122
104,桃園市觀音區,廣福里,646,0,232,1327,0,149,1232,0,83
104,桃園市觀音區,塔腳里,273,0,124,621,0,78,510,0,46
104,桃園市觀音區,保障里,582,0,207,1156,0,137,1128,0,70
104,桃園市觀音區,草漯里,448,0,219,957,0,130,888,0,89
104,桃園市觀音區,樹林里,988,0,532,1768,0,297,1747,0,235
104,桃園市觀音區,富林里,554,0,207,1112,0,132,1076,0,75
104,桃園市觀音區,草新里,1615,0,519,2952,0,276,3071,0,243
104,桃園市復興區,三民里,511,0,292,1056,0,175,915,0,117
104,桃園市復興區,澤仁里,351,0,187,713,0,115,647,0,72
104,桃園市復興區,義盛里,181,0,70,393,0,51,358,0,19
104,桃園市復興區,霞雲里,140,0,92,300,0,59,261,0,33
104,桃園市復興區,長興里,154,0,93,357,0,60,280,0,33
104,桃園市復興區,三光里,162,0,75,375,0,47,315,0,28
104,桃園市復興區,奎輝里,166,0,57,362,0,41,342,0,16
104,桃園市復興區,華陵里,286,0,236,617,0,170,526,0,66
104,桃園市復興區,羅浮里,256,0,159,511,0,94,471,0,65
104,桃園市復興區,高義里,189,0,72,438,0,49,360,0,23
104,臺中市中 區,繼光里,484,0,329,761,0,172,844,0,157
104,臺中市中 區,大墩里,717,1,333,1266,1,163,1334,2,170
104,臺中市中 區,綠川里,521,0,348,923,0,203,913,0,145
104,臺中市中 區,公園里,480,1,348,754,0,200,847,9,148
104,臺中市中 區,光復里,663,0,383,1102,0,193,1158,0,190
104,臺中市中 區,柳川里,543,0,509,885,0,300,888,0,209
104,臺中市中 區,大誠里,691,0,481,1153,0,270,1167,0,211
104,臺中市中 區,中華里,560,0,487,879,0,276,916,0,211
104,臺中市東 區,新庄里,855,1,784,1467,3,488,1469,0,296
104,臺中市東 區,振興里,900,0,512,1599,0,275,1582,0,237
104,臺中市東 區,東橋里,1041,0,404,1875,0,193,1992,0,211
104,臺中市東 區,東興里,821,0,400,1436,0,211,1515,0,189
104,臺中市東 區,干城里,635,0,582,1054,0,266,1018,0,316
104,臺中市東 區,泉源里,502,0,284,885,0,161,830,0,123
104,臺中市東 區,旱溪里,681,0,283,1337,0,162,1259,0,121
104,臺中市東 區,樂成里,627,0,241,1128,0,139,1176,0,102
104,臺中市東 區,東門里,1759,0,504,3441,0,267,3453,0,237
104,臺中市東 區,十甲里,1260,0,564,2230,0,276,2317,0,288
104,臺中市東 區,東南里,1121,0,471,1941,0,222,1992,0,249
104,臺中市東 區,東勢里,794,2,443,1391,4,239,1344,0,204
104,臺中市東 區,合作里,1256,0,611,2187,0,302,2185,0,309
104,臺中市東 區,富台里,513,0,362,815,0,187,790,0,175
104,臺中市東 區,富仁里,1243,0,725,2031,0,376,2050,0,349
104,臺中市東 區,東信里,2592,1,924,4711,0,424,4849,2,500
104,臺中市東 區,東英里,1939,0,744,3464,0,357,3522,0,387
104,臺中市南 區,城隍里,1010,1,655,1689,0,320,1782,10,335
104,臺中市南 區,國光里,1160,0,642,1931,0,302,2003,0,340
104,臺中市南 區,南門里,1006,0,655,1658,0,293,1717,0,362
104,臺中市南 區,德義里,826,0,504,1344,0,231,1417,0,273
104,臺中市南 區,積善里,747,1,369,1306,1,173,1313,0,196
104,臺中市南 區,江川里,810,0,481,1338,0,226,1437,0,255
104,臺中市南 區,新榮里,1407,0,775,2113,0,330,2423,0,445
104,臺中市南 區,福興里,1146,0,496,1927,0,254,2035,0,242
104,臺中市南 區,福平里,1544,0,678,2640,0,332,2858,0,346
104,臺中市南 區,和平里,1158,0,667,1843,0,287,1980,0,380
104,臺中市南 區,永興里,2316,0,1051,3732,0,478,4011,0,573
